image_name,target
ISIC_2759341,5.0884973e-06
ISIC_2760625,0.013059892
ISIC_2761222,0.00030839993
ISIC_2762381,0.109718755
ISIC_2762655,0.00014961582
ISIC_2762755,3.0926094e-06
ISIC_2764446,0.038200777
ISIC_2765345,3.3259963e-07
ISIC_2765677,0.0031081287
ISIC_2766032,0.00077669346
ISIC_2766590,0.81728935
ISIC_2768407,0.0018753124
ISIC_2768840,3.6591307e-05
ISIC_2769811,0.017300854
ISIC_2770298,2.2475451e-06
ISIC_2771030,0.0011608626
ISIC_2775262,0.00026930173
ISIC_2775569,0.0015099411
ISIC_2779036,0.5497638
ISIC_2780480,0.004838375
ISIC_2780505,1.0958811e-06
ISIC_2781230,2.038178e-06
ISIC_2781714,7.736678e-05
ISIC_2782439,2.240568e-05
ISIC_2783061,0.026944939
ISIC_2783585,0.000101344944
ISIC_2783710,0.010687376
ISIC_2784408,0.00023555759
ISIC_2785646,1.4855495e-05
ISIC_2785814,1.3760667e-05
ISIC_2785976,0.0042441627
ISIC_2786319,0.0018290024
ISIC_2788245,0.00094045664
ISIC_2789714,2.2526337e-05
ISIC_2791655,1.38937e-05
ISIC_2793133,0.0033026168
ISIC_2793703,0.07487547
ISIC_2797372,0.44736108
ISIC_2799021,8.2130855e-06
ISIC_2799268,7.867904e-05
ISIC_2801139,0.06963142
ISIC_2802301,0.00037699268
ISIC_2802346,2.114451e-08
ISIC_2802408,0.03429942
ISIC_2803179,0.0012589961
ISIC_2803506,7.729068e-07
ISIC_2804825,3.977598e-05
ISIC_2806461,0.0012895198
ISIC_2806463,0.00015451768
ISIC_2807001,0.0004987279
ISIC_2807040,0.0035778077
ISIC_2807921,0.00594585
ISIC_2808393,4.422061e-06
ISIC_2808964,0.00022023982
ISIC_2809430,7.360227e-05
ISIC_2810153,9.7990756e-05
ISIC_2811093,4.1395106e-05
ISIC_2811687,2.8981665e-05
ISIC_2811919,0.0014173598
ISIC_2812284,0.0024961724
ISIC_2813459,1.603721e-07
ISIC_2814272,2.4745157e-05
ISIC_2816050,0.00011486707
ISIC_2816092,8.529444e-06
ISIC_2817101,0.00011262972
ISIC_2817197,4.2593943e-05
ISIC_2817832,2.796946e-05
ISIC_2818153,0.00064255967
ISIC_2819480,7.693932e-06
ISIC_2821487,0.00012699552
ISIC_2822174,0.03424862
ISIC_2822416,8.4325984e-05
ISIC_2822889,0.0002550565
ISIC_2823266,0.0018303365
ISIC_2823299,1.3402436e-06
ISIC_2824061,0.018792199
ISIC_2824480,0.003394259
ISIC_2824922,0.58326805
ISIC_2826192,3.4269651e-06
ISIC_2827942,0.00012531236
ISIC_2828156,0.16740519
ISIC_2828811,3.8057559e-07
ISIC_2829040,0.004832105
ISIC_2829089,0.0023224235
ISIC_2832441,1.0180364e-06
ISIC_2832532,0.0029311506
ISIC_2834420,0.0011869076
ISIC_2835116,0.00015782616
ISIC_2837857,0.0017258888
ISIC_2838169,4.0669256e-05
ISIC_2838180,0.00016727467
ISIC_2839742,0.9996562
ISIC_2840019,0.6640218
ISIC_2841788,0.19215484
ISIC_2844227,1.929591e-05
ISIC_2844792,0.0012254351
ISIC_2845014,6.871527e-05
ISIC_2845028,1.2277829e-05
ISIC_2848326,6.94377e-06
ISIC_2849601,0.0011369599
ISIC_2852457,3.339018e-05
ISIC_2853193,0.0027731282
ISIC_2855421,2.322751e-05
ISIC_2855923,0.0010304907
ISIC_2858057,0.013529095
ISIC_2860159,1.7789329e-06
ISIC_2861073,7.837054e-06
ISIC_2861615,0.00019529085
ISIC_2862111,0.00014144967
ISIC_2862576,0.109323956
ISIC_2864571,0.14992532
ISIC_2864786,9.388269e-05
ISIC_2865092,1.4873564e-06
ISIC_2866348,7.2277503e-06
ISIC_2866924,5.97929e-05
ISIC_2867827,4.2218937e-05
ISIC_2869298,4.3576524e-06
ISIC_2869500,4.1156446e-07
ISIC_2870598,7.544985e-05
ISIC_2871866,1.3280107e-05
ISIC_2875804,1.7652274e-05
ISIC_2879103,0.0059373733
ISIC_2879319,8.097849e-06
ISIC_2879870,0.0010746629
ISIC_2880938,0.3688043
ISIC_2881137,1.02218155e-05
ISIC_2882183,0.09589025
ISIC_2882715,0.002058742
ISIC_2882963,0.0013053773
ISIC_2883463,0.050183833
ISIC_2883756,0.5305775
ISIC_2884058,0.30589524
ISIC_2885348,2.0994978e-05
ISIC_2885577,7.4979143e-06
ISIC_2885718,0.049803987
ISIC_2885741,0.00020841675
ISIC_2886991,5.7503876e-06
ISIC_2887299,0.48679382
ISIC_2887604,6.6535555e-05
ISIC_2889328,0.034883764
ISIC_2890008,0.00013511091
ISIC_2890538,0.00045280773
ISIC_2893689,6.9855955e-06
ISIC_2893969,0.009400679
ISIC_2894619,0.0014480274
ISIC_2897386,0.00024414014
ISIC_2898876,2.1499081e-05
ISIC_2899485,0.00065958884
ISIC_2900065,0.0074732187
ISIC_2900150,0.7897553
ISIC_2901036,0.18082659
ISIC_2901070,6.4761734e-06
ISIC_2906353,2.4068073e-05
ISIC_2906357,3.6148975e-07
ISIC_2906649,0.0013039107
ISIC_2907414,0.078754514
ISIC_2908210,0.00017652508
ISIC_2909250,3.6453846e-05
ISIC_2909338,0.0073510814
ISIC_2909747,9.1723115e-05
ISIC_2910374,1.9837846e-05
ISIC_2911033,2.5599016e-05
ISIC_2911378,0.000628951
ISIC_2912359,0.0017876498
ISIC_2912524,2.0072984e-07
ISIC_2913511,0.00023248515
ISIC_2914164,0.15904997
ISIC_2914431,0.00033106093
ISIC_2914650,0.021968367
ISIC_2919248,5.9852227e-06
ISIC_2922356,0.0010777916
ISIC_2922450,0.054435205
ISIC_2922688,0.0034528058
ISIC_2922876,0.0003754893
ISIC_2924876,4.4706136e-05
ISIC_2926599,4.3441385e-05
ISIC_2927268,0.00016553373
ISIC_2928166,0.00020746827
ISIC_2928329,5.01656e-05
ISIC_2929442,0.00016176408
ISIC_2930982,0.00029700148
ISIC_2931955,0.0014778791
ISIC_2933054,2.3691195e-05
ISIC_2939230,0.0005141714
ISIC_2939559,0.004152419
ISIC_2939632,0.0035049287
ISIC_2940341,0.00023780354
ISIC_2941121,0.00029995025
ISIC_2941506,0.00019185872
ISIC_2944324,0.00071336253
ISIC_2944785,6.9594084e-06
ISIC_2945698,0.006170171
ISIC_2945726,0.0018178228
ISIC_2946293,0.00010336749
ISIC_2946358,7.4077005e-05
ISIC_2947373,6.3396264e-08
ISIC_2948729,0.0012934549
ISIC_2950913,0.00060025725
ISIC_2951472,0.19523339
ISIC_2952110,0.19315195
ISIC_2953931,0.0065303342
ISIC_2954205,4.6472957e-07
ISIC_2954422,0.0018130568
ISIC_2954737,9.605972e-05
ISIC_2955552,0.00027907206
ISIC_2958724,0.08622877
ISIC_2960792,2.3918088e-05
ISIC_2961790,0.07360643
ISIC_2961837,0.0002182582
ISIC_2962245,0.008539709
ISIC_2964421,2.9279056e-05
ISIC_2964511,9.984778e-06
ISIC_2964600,0.0039476375
ISIC_2966319,2.8849797e-06
ISIC_2966600,0.0003944439
ISIC_2968104,0.030387355
ISIC_2968365,0.00016276444
ISIC_2968715,3.3751345e-05
ISIC_2970268,1.397498e-05
ISIC_2970783,0.00032020285
ISIC_2972178,7.577997e-05
ISIC_2973598,0.00044361872
ISIC_2973910,0.0013659796
ISIC_2974420,0.006964877
ISIC_2976697,0.10526983
ISIC_2976936,0.013088851
ISIC_2979177,0.0038446356
ISIC_2979296,6.32652e-06
ISIC_2982140,0.05332752
ISIC_2985099,1.6173644e-05
ISIC_2987555,5.483477e-05
ISIC_2988031,0.00013775648
ISIC_2988842,0.0003502506
ISIC_2989863,1.0721872e-05
ISIC_2990790,0.0008092366
ISIC_2990982,0.0015743066
ISIC_2992298,0.0026362066
ISIC_2994593,6.8272995e-05
ISIC_2995410,0.0005927155
ISIC_2995868,0.9882051
ISIC_2996554,4.5913785e-07
ISIC_2997653,0.00016008462
ISIC_2999870,0.0006854424
ISIC_3000694,1.1714234e-05
ISIC_3001010,7.599128e-06
ISIC_3001416,1.8585213e-05
ISIC_3001939,0.00041588614
ISIC_3003131,3.88227e-05
ISIC_3004197,0.00011275085
ISIC_3004536,0.018757863
ISIC_3006001,6.9748276e-05
ISIC_3006353,0.011544699
ISIC_3006985,0.0046714456
ISIC_3009035,3.3950855e-05
ISIC_3010124,0.0040881536
ISIC_3010492,0.005194189
ISIC_3013153,1.5965925e-06
ISIC_3016106,0.0002961694
ISIC_3016243,0.53424215
ISIC_3016409,0.0021088726
ISIC_3017624,0.0026631707
ISIC_3017944,6.117953e-05
ISIC_3018548,6.557223e-05
ISIC_3018869,6.1238507e-06
ISIC_3019231,6.120366e-05
ISIC_3019849,4.0345196e-05
ISIC_3021712,0.07531019
ISIC_3024297,0.0009606086
ISIC_3025125,0.0007583482
ISIC_3025179,0.009182588
ISIC_3025776,5.7926558e-05
ISIC_3026294,2.1281332e-05
ISIC_3026301,0.00031644967
ISIC_3029757,0.00067647966
ISIC_3031742,0.00024463775
ISIC_3034071,4.5480156e-06
ISIC_3034194,9.751089e-05
ISIC_3034496,0.00062830385
ISIC_3034590,0.03115711
ISIC_3034634,0.00067186705
ISIC_3035013,0.0028216443
ISIC_3035671,1.682336e-06
ISIC_3035934,3.8739567e-05
ISIC_3036806,1.0816077e-05
ISIC_3038801,0.00010467543
ISIC_3040215,0.0009512853
ISIC_3046579,0.0012810441
ISIC_3046977,0.00032498603
ISIC_3048391,0.00015065532
ISIC_3048601,6.0687267e-05
ISIC_3049863,0.0002155293
ISIC_3050025,8.722804e-06
ISIC_3050241,0.00013452201
ISIC_3050256,4.874314e-05
ISIC_3050591,0.038752753
ISIC_3050726,0.0135046495
ISIC_3051087,0.13054147
ISIC_3051428,3.714755e-05
ISIC_3052742,0.00014392646
ISIC_3053615,5.066613e-05
ISIC_3054208,8.951121e-05
ISIC_3055086,8.864604e-07
ISIC_3056153,0.03488308
ISIC_3056816,9.169234e-05
ISIC_3056827,3.4331188e-06
ISIC_3057291,9.691904e-07
ISIC_3057622,0.00017976858
ISIC_3059224,0.00024617207
ISIC_3059916,0.49337384
ISIC_3060142,0.001849044
ISIC_3060292,8.002823e-05
ISIC_3061295,0.0007183279
ISIC_3061715,0.06937192
ISIC_3061920,1.4553551e-06
ISIC_3063951,9.37931e-06
ISIC_3064913,0.008785578
ISIC_3065173,0.24418215
ISIC_3066210,5.321231e-06
ISIC_3067112,4.2660537e-05
ISIC_3069602,0.0015873641
ISIC_3073305,0.037221227
ISIC_3073626,6.514359e-05
ISIC_3073822,4.4003235e-05
ISIC_3075041,3.7875438e-06
ISIC_3077337,0.007882997
ISIC_3077737,0.004400262
ISIC_3078390,0.30503878
ISIC_3078669,0.46576387
ISIC_3078876,0.00013164118
ISIC_3080264,4.697513e-05
ISIC_3080291,8.957554e-07
ISIC_3080994,0.0152481245
ISIC_3081722,0.06629625
ISIC_3082434,1.1344747e-06
ISIC_3082829,0.00015158759
ISIC_3083302,4.0891708e-05
ISIC_3084021,0.0035830548
ISIC_3085039,0.10634605
ISIC_3086004,0.0028611545
ISIC_3086392,0.00032435832
ISIC_3086566,2.2344238e-05
ISIC_3086993,6.13872e-05
ISIC_3088239,0.0003549819
ISIC_3089241,6.4539527e-06
ISIC_3090818,0.022170555
ISIC_3091500,0.00025497956
ISIC_3091594,0.00035328374
ISIC_3091968,2.6829168e-05
ISIC_3091975,0.037932705
ISIC_3092993,1.719797e-05
ISIC_3093141,0.000370814
ISIC_3096116,4.5070705e-05
ISIC_3097494,6.904699e-05
ISIC_3100039,1.134861e-06
ISIC_3100274,6.104512e-05
ISIC_3100359,1.773175e-05
ISIC_3100379,1.4397742e-05
ISIC_3100433,0.0007541363
ISIC_3100513,0.00014009819
ISIC_3101113,0.08871892
ISIC_3101558,0.0007799154
ISIC_3105094,9.419539e-06
ISIC_3105463,0.008737275
ISIC_3105863,0.00022587579
ISIC_3106083,1.1250192e-05
ISIC_3109975,3.5525223e-05
ISIC_3111332,0.00020744582
ISIC_3112707,0.00012140717
ISIC_3113447,1.6598025e-05
ISIC_3114484,0.0004534473
ISIC_3115114,0.008953034
ISIC_3115397,0.0007304123
ISIC_3115713,0.00039415743
ISIC_3116793,3.241126e-05
ISIC_3117522,8.019225e-05
ISIC_3118476,7.140212e-05
ISIC_3119515,3.3878296e-06
ISIC_3125596,1.4790024e-05
ISIC_3127583,0.00085639395
ISIC_3127993,0.00033336473
ISIC_3129234,1.9987822e-06
ISIC_3130286,0.0018144355
ISIC_3130826,0.003176114
ISIC_3133510,0.00016520124
ISIC_3135659,2.9211587e-05
ISIC_3135797,1.1491852e-06
ISIC_3136416,0.001219686
ISIC_3136517,0.00018049647
ISIC_3137228,0.0032617021
ISIC_3138826,0.0061905026
ISIC_3139801,0.0009627961
ISIC_3140781,0.0005104294
ISIC_3140894,0.00053572835
ISIC_3143496,5.4614e-07
ISIC_3143811,0.001098214
ISIC_3144013,0.00014588016
ISIC_3144497,3.194425e-05
ISIC_3147141,0.000634844
ISIC_3148766,1.47275705e-05
ISIC_3149300,3.8536335e-05
ISIC_3150364,0.003620745
ISIC_3150831,0.001622616
ISIC_3151136,6.3217456e-05
ISIC_3151787,7.236558e-07
ISIC_3152647,1.26527e-06
ISIC_3152679,4.7767926e-06
ISIC_3156629,0.00095658907
ISIC_3156673,0.0018775061
ISIC_3157196,9.5702135e-06
ISIC_3157212,2.8071085e-05
ISIC_3157966,8.2110255e-06
ISIC_3158528,0.032617558
ISIC_3159265,0.0056171785
ISIC_3160330,0.00012271017
ISIC_3160366,4.2921783e-06
ISIC_3161587,0.0061164764
ISIC_3162378,0.00015091996
ISIC_3162471,0.0011853875
ISIC_3162606,2.9248728e-05
ISIC_3163483,8.812253e-06
ISIC_3164325,7.5979566e-05
ISIC_3164346,3.430489e-05
ISIC_3164996,4.1674706e-05
ISIC_3165142,4.9474625e-06
ISIC_3166213,2.4249728e-05
ISIC_3166913,0.0008327136
ISIC_3169364,2.4405215e-06
ISIC_3169421,9.2438694e-07
ISIC_3169710,1.7375422e-05
ISIC_3169779,3.133502e-05
ISIC_3170107,0.0048742383
ISIC_3170352,0.00041812463
ISIC_3171000,0.0113149695
ISIC_3172378,1.4671529e-05
ISIC_3173748,2.748477e-05
ISIC_3174508,5.6313743e-06
ISIC_3174659,0.00019235235
ISIC_3174720,0.00010746056
ISIC_3174785,0.006368982
ISIC_3176675,1.5285605e-05
ISIC_3177052,2.7114991e-05
ISIC_3177069,0.01631957
ISIC_3177698,0.00015582709
ISIC_3178144,1.5197625e-06
ISIC_3178424,0.00022549427
ISIC_3178543,0.0054713
ISIC_3182083,9.847957e-07
ISIC_3182255,0.005225272
ISIC_3182801,2.9442413e-06
ISIC_3183568,0.0021698999
ISIC_3187460,9.240539e-05
ISIC_3187793,0.0018956717
ISIC_3188729,0.004033514
ISIC_3189157,8.5076754e-05
ISIC_3191573,4.4312048e-05
ISIC_3191607,0.00027417968
ISIC_3192101,2.764053e-06
ISIC_3192643,5.860494e-05
ISIC_3192921,9.988959e-06
ISIC_3193225,6.2536606e-07
ISIC_3193920,9.948217e-06
ISIC_3194283,4.0586765e-06
ISIC_3196004,2.5378466e-05
ISIC_3197088,0.003232275
ISIC_3197746,0.00026544224
ISIC_3197993,0.0065067834
ISIC_3198399,0.0005670675
ISIC_3199911,0.038300555
ISIC_3201901,0.033332217
ISIC_3202345,0.00072060176
ISIC_3203927,0.002390015
ISIC_3204260,9.354319e-05
ISIC_3205427,0.0003535808
ISIC_3205459,0.0002228348
ISIC_3205782,0.00054898806
ISIC_3206928,0.06361225
ISIC_3207205,0.0009171138
ISIC_3207493,0.000744317
ISIC_3208994,1.30189555e-05
ISIC_3209674,0.0001357506
ISIC_3209894,0.0145255225
ISIC_3210122,7.869093e-05
ISIC_3210295,0.030358309
ISIC_3211391,8.065314e-05
ISIC_3212230,6.316272e-06
ISIC_3214327,7.377179e-05
ISIC_3216128,0.5501419
ISIC_3216253,0.00034225883
ISIC_3216427,1.2860373e-05
ISIC_3217879,1.631589e-05
ISIC_3217925,0.0009262156
ISIC_3221148,0.00030079074
ISIC_3221360,1.065386e-05
ISIC_3221941,0.0149558475
ISIC_3222250,0.030947194
ISIC_3222834,0.0023691931
ISIC_3223029,3.9388356e-06
ISIC_3223721,0.015024297
ISIC_3224219,0.029676262
ISIC_3224330,0.0009793087
ISIC_3224580,1.6345479e-05
ISIC_3226112,0.9842556
ISIC_3226250,1.2101639e-05
ISIC_3227329,0.003027953
ISIC_3228270,0.0001452692
ISIC_3228719,0.027167171
ISIC_3230995,0.044357054
ISIC_3231134,2.263428e-05
ISIC_3231416,1.0453247e-05
ISIC_3231502,0.45637012
ISIC_3232262,0.040986642
ISIC_3233449,0.00043959945
ISIC_3233743,0.001751927
ISIC_3235082,4.5152196e-05
ISIC_3235363,0.019171191
ISIC_3238192,8.808748e-05
ISIC_3240195,0.0038722132
ISIC_3242339,0.0025842204
ISIC_3242898,0.044850934
ISIC_3243743,4.3755303e-05
ISIC_3243897,0.00023371824
ISIC_3245209,0.032008063
ISIC_3248430,0.39011148
ISIC_3249191,2.6604039e-05
ISIC_3249230,0.000107196065
ISIC_3249625,4.015414e-05
ISIC_3250051,0.029735276
ISIC_3250526,5.0001836e-05
ISIC_3252554,0.13648991
ISIC_3254014,0.0016789867
ISIC_3254862,4.121227e-06
ISIC_3256190,0.00061277405
ISIC_3258116,0.0019194682
ISIC_3260623,0.0661132
ISIC_3260889,0.0004113059
ISIC_3263214,0.0017401547
ISIC_3263776,0.0033099875
ISIC_3264572,0.0013262307
ISIC_3265261,0.0009755226
ISIC_3265514,0.092148006
ISIC_3265972,9.5249125e-05
ISIC_3266762,0.00025651805
ISIC_3266844,0.0010970418
ISIC_3269036,1.6535568e-08
ISIC_3269752,0.0011267699
ISIC_3270093,0.0002404201
ISIC_3270286,1.4074399e-05
ISIC_3270302,0.0076080495
ISIC_3272340,0.00012632039
ISIC_3273365,0.000447885
ISIC_3273639,0.00019657647
ISIC_3274488,1.1947731e-06
ISIC_3276396,6.222228e-05
ISIC_3277191,1.9801485e-06
ISIC_3280235,0.0006139463
ISIC_3280384,0.061307997
ISIC_3280922,3.757257e-05
ISIC_3280956,0.10598252
ISIC_3281246,4.0968434e-06
ISIC_3281881,2.2745862e-05
ISIC_3283688,0.011209785
ISIC_3284664,0.07636374
ISIC_3284703,0.00037416408
ISIC_3288360,0.63129795
ISIC_3292354,0.0016560479
ISIC_3292979,0.0056132027
ISIC_3293577,0.00034414104
ISIC_3294265,7.9679456e-05
ISIC_3295388,1.3489181e-05
ISIC_3295754,0.0013250789
ISIC_3296102,7.4172976e-06
ISIC_3297611,0.035125893
ISIC_3299103,2.1469884e-06
ISIC_3299574,8.435422e-06
ISIC_3301470,0.00014371568
ISIC_3301584,0.01513124
ISIC_3301814,0.079442464
ISIC_3303838,7.846372e-05
ISIC_3304326,1.3893604e-06
ISIC_3304841,3.0147048e-05
ISIC_3307624,2.7380824e-05
ISIC_3308101,0.001359716
ISIC_3308539,0.002227551
ISIC_3309618,0.27738592
ISIC_3310208,8.138534e-05
ISIC_3310253,0.0020465094
ISIC_3310351,2.8147162e-05
ISIC_3311446,7.626888e-07
ISIC_3314065,0.0015005681
ISIC_3314917,0.0011737378
ISIC_3316818,1.8299192e-05
ISIC_3317133,3.6221296e-05
ISIC_3317890,0.0032132042
ISIC_3318037,0.00028593378
ISIC_3319446,0.0006002753
ISIC_3319746,0.010978442
ISIC_3319944,2.472616e-06
ISIC_3323718,1.0880464e-06
ISIC_3326069,3.1322586e-05
ISIC_3327215,1.739126e-06
ISIC_3327858,0.00013985261
ISIC_3327932,0.06880352
ISIC_3328981,0.0008305311
ISIC_3329504,0.0013967857
ISIC_3330108,3.727981e-05
ISIC_3330580,0.00012288298
ISIC_3330773,0.10887054
ISIC_3331297,0.00031756723
ISIC_3332378,0.007177304
ISIC_3332687,0.0004542661
ISIC_3332946,1.3205092e-05
ISIC_3334793,0.00011392353
ISIC_3335017,0.00013943845
ISIC_3335184,0.00038023732
ISIC_3335904,0.23843281
ISIC_3337583,1.4781243e-05
ISIC_3340562,6.187281e-05
ISIC_3341347,0.00015199084
ISIC_3343138,0.0008510317
ISIC_3343372,3.5759662e-05
ISIC_3345936,1.4852764e-05
ISIC_3346413,0.00020727898
ISIC_3347331,6.749029e-05
ISIC_3348364,2.0588479e-05
ISIC_3349006,8.3742554e-05
ISIC_3349193,0.09178238
ISIC_3350064,3.7715403e-05
ISIC_3350312,0.00014588174
ISIC_3350366,0.00010739436
ISIC_3353247,0.0002480175
ISIC_3356592,0.0001578489
ISIC_3357794,2.117426e-05
ISIC_3357803,0.0005154072
ISIC_3359726,2.6867214e-05
ISIC_3359950,0.00036223364
ISIC_3360195,0.014376163
ISIC_3361906,0.27729917
ISIC_3362179,8.168149e-07
ISIC_3362408,0.0005469892
ISIC_3363437,0.00012979964
ISIC_3364143,0.0008966448
ISIC_3371618,0.0027563376
ISIC_3372201,0.1232149
ISIC_3373667,0.0004327924
ISIC_3373821,0.07072824
ISIC_3374030,4.335783e-05
ISIC_3374412,4.1832336e-05
ISIC_3374972,2.5032494e-05
ISIC_3377854,0.00014357343
ISIC_3378318,0.0036544248
ISIC_3378470,5.2277377e-05
ISIC_3379289,0.0036544935
ISIC_3379679,0.00014906119
ISIC_3379766,1.0061354e-05
ISIC_3379782,3.524232e-06
ISIC_3380844,0.00022842451
ISIC_3381859,0.00036394
ISIC_3382817,0.011483821
ISIC_3383442,0.0014576269
ISIC_3383938,0.0016625079
ISIC_3389048,0.0009822577
ISIC_3390258,0.0012134425
ISIC_3392039,2.4098226e-05
ISIC_3392622,0.010546635
ISIC_3393209,0.00025053878
ISIC_3393442,0.030065868
ISIC_3394090,0.0030726537
ISIC_3395453,1.7416434e-05
ISIC_3397549,0.00041818648
ISIC_3401258,0.00070130266
ISIC_3402403,9.1919304e-07
ISIC_3402626,0.0014238426
ISIC_3402640,5.7472567e-05
ISIC_3404515,0.008606413
ISIC_3405704,0.33161718
ISIC_3406505,0.00022111145
ISIC_3406688,0.00028307387
ISIC_3407682,0.05111256
ISIC_3408262,0.0013863741
ISIC_3409294,0.00020949371
ISIC_3412012,0.9713492
ISIC_3412626,5.5459965e-05
ISIC_3414807,0.00060143956
ISIC_3415159,6.5311337e-06
ISIC_3417723,2.2624514e-05
ISIC_3418755,1.6225933e-05
ISIC_3419045,0.03893134
ISIC_3420136,0.0011434205
ISIC_3420737,0.0010447538
ISIC_3421393,0.00014646414
ISIC_3421658,0.020127738
ISIC_3422999,0.0017894848
ISIC_3423176,0.00030191764
ISIC_3424542,7.4315845e-05
ISIC_3425357,0.04320338
ISIC_3426239,0.00017439011
ISIC_3426652,0.0006807123
ISIC_3427395,0.076539524
ISIC_3429651,0.0005920665
ISIC_3430660,0.00022919395
ISIC_3433692,0.011628027
ISIC_3433708,2.8932593e-05
ISIC_3433727,0.31370494
ISIC_3433909,0.3333784
ISIC_3434018,0.3202239
ISIC_3434879,0.012479349
ISIC_3437859,0.00095988717
ISIC_3438023,0.0047402172
ISIC_3438368,0.12232595
ISIC_3438565,0.00048797514
ISIC_3441090,0.0010557317
ISIC_3442265,0.00015717692
ISIC_3442805,0.00036170005
ISIC_3443692,1.0377723e-05
ISIC_3445802,0.00012868048
ISIC_3447520,0.048116866
ISIC_3447914,7.769363e-05
ISIC_3447990,0.00032498603
ISIC_3448149,3.817709e-05
ISIC_3448670,1.7388493e-05
ISIC_3449240,0.0001931204
ISIC_3449582,0.0072651342
ISIC_3449602,1.2341649e-05
ISIC_3450017,0.13397758
ISIC_3450067,0.00019946966
ISIC_3450983,0.0059182965
ISIC_3451012,0.20418726
ISIC_3451175,7.328e-06
ISIC_3451507,0.0031751653
ISIC_3452839,3.081281e-05
ISIC_3455140,0.00084296346
ISIC_3457077,0.00039326545
ISIC_3458396,8.707366e-06
ISIC_3459670,1.032891e-06
ISIC_3459856,2.5563952e-05
ISIC_3460127,0.00014765738
ISIC_3464219,1.0659055e-05
ISIC_3464225,0.014654494
ISIC_3466071,0.000116939926
ISIC_3466188,0.0001524689
ISIC_3466571,0.0013428308
ISIC_3469005,0.0015624674
ISIC_3469516,0.0008054794
ISIC_3469595,0.021386124
ISIC_3470805,7.838566e-05
ISIC_3478008,1.3395212e-05
ISIC_3478382,4.9937367e-05
ISIC_3478788,6.8796035e-06
ISIC_3481229,0.0024482922
ISIC_3481499,0.36032158
ISIC_3481778,0.00066888775
ISIC_3483100,0.0001793008
ISIC_3483280,0.0016945101
ISIC_3483521,3.3729106e-05
ISIC_3485414,0.002803032
ISIC_3485976,0.00056636863
ISIC_3488803,3.5397916e-05
ISIC_3489151,0.0003394631
ISIC_3489184,0.010920332
ISIC_3490275,0.008824048
ISIC_3491221,0.00019555264
ISIC_3491478,0.00017177229
ISIC_3493834,1.1750208e-05
ISIC_3493888,0.00046197194
ISIC_3496996,0.00027683485
ISIC_3498847,0.0030190754
ISIC_3499096,2.4772378e-05
ISIC_3499287,0.05928224
ISIC_3501266,0.0022148173
ISIC_3503673,0.0005243659
ISIC_3504251,0.0035737136
ISIC_3505673,1.666699e-05
ISIC_3506170,0.0011782002
ISIC_3506189,0.0016405648
ISIC_3506334,4.9401493e-05
ISIC_3507357,3.3538407e-05
ISIC_3508787,1.599357e-05
ISIC_3509298,0.00010774223
ISIC_3509813,3.5371697e-05
ISIC_3510420,0.02424312
ISIC_3510753,6.669491e-05
ISIC_3511448,4.2497572e-06
ISIC_3512113,0.0028629159
ISIC_3512857,0.389521
ISIC_3513671,0.00030586365
ISIC_3514171,0.00013652431
ISIC_3514405,0.0013079755
ISIC_3517002,0.0002771929
ISIC_3517843,1.6447599e-05
ISIC_3518063,7.421063e-05
ISIC_3519356,0.00023048701
ISIC_3520797,5.368748e-07
ISIC_3520935,0.4559866
ISIC_3521944,0.00014496663
ISIC_3522002,1.6547555e-06
ISIC_3524072,0.0005504155
ISIC_3524316,0.13844302
ISIC_3524850,3.011002e-06
ISIC_3525133,0.00029084246
ISIC_3525685,3.4020137e-05
ISIC_3527350,0.00024290395
ISIC_3528123,5.4611097e-05
ISIC_3529946,0.00016787555
ISIC_3531790,0.00012140496
ISIC_3533009,0.00031437326
ISIC_3533339,0.00032821586
ISIC_3533428,0.010809554
ISIC_3533937,0.00026953904
ISIC_3535619,6.6201785e-05
ISIC_3535724,2.4267e-05
ISIC_3537248,0.17049749
ISIC_3537350,1.9401708e-05
ISIC_3537735,8.145217e-05
ISIC_3537941,5.0875697e-05
ISIC_3538455,0.00034823234
ISIC_3539380,0.0737729
ISIC_3541142,0.0009886123
ISIC_3541283,0.009403142
ISIC_3547590,0.00790739
ISIC_3548128,3.2419568e-05
ISIC_3549355,0.00036350294
ISIC_3549689,3.270618e-07
ISIC_3549882,0.00061424664
ISIC_3550074,9.5681235e-06
ISIC_3550301,6.8369854e-07
ISIC_3550427,0.002983673
ISIC_3552980,8.258651e-06
ISIC_3553158,0.00011450048
ISIC_3554298,0.00014220877
ISIC_3554304,0.0055536325
ISIC_3554670,0.0066981236
ISIC_3555756,1.531185e-05
ISIC_3556228,0.00011970523
ISIC_3556753,0.0012708347
ISIC_3557281,7.571591e-05
ISIC_3557534,9.999617e-07
ISIC_3560072,9.895504e-06
ISIC_3560198,0.0005782466
ISIC_3560684,0.002289849
ISIC_3560802,0.0076383366
ISIC_3561053,0.006772456
ISIC_3562440,0.024080856
ISIC_3563115,5.677342e-05
ISIC_3563608,0.05954637
ISIC_3566408,8.006876e-07
ISIC_3566617,3.1728287e-05
ISIC_3566932,2.1221347e-05
ISIC_3568616,4.0831692e-05
ISIC_3570453,0.00085244694
ISIC_3570575,0.7663014
ISIC_3571509,0.031554922
ISIC_3571742,0.0007046302
ISIC_3571995,0.00073859125
